Linux 3.11.0-17-generic (axle) 	11/11/14 	_x86_64_	(64 CPU)

00:00:48        CPU     %user     %nice   %system   %iowait    %steal     %idle
01:04:48        all      1.56      0.38      1.42      0.00      0.00     96.63
01:05:48        all      1.56      0.39      1.42      0.00      0.00     96.62
01:06:48        all      1.56      0.43      1.43      0.00      0.00     96.57
01:07:48        all      1.56      0.43      1.43      0.00      0.00     96.58
01:08:48        all      1.55      0.17      0.53      0.00      0.00     97.75
01:09:48        all      1.56      0.00      0.03      0.00      0.00     98.40
01:10:48        all      1.56      0.00      0.05      0.00      0.00     98.40
01:11:48        all      1.56      0.00      0.04      0.00      0.00     98.40
01:12:48        all      1.56      0.00      0.04      0.00      0.00     98.40
01:13:48        all      1.55      0.00      0.04      0.00      0.00     98.41
01:14:48        all      1.56      0.00      0.03      0.00      0.00     98.41
01:15:48        all      1.56      0.00      0.04      0.00      0.00     98.41
01:16:48        all      1.56      0.00      0.03      0.00      0.00     98.41
01:17:48        all      1.56      0.00      0.04      0.00      0.00     98.40
01:18:48        all      1.56      0.00      0.04      0.00      0.00     98.40
01:19:48        all      1.55      0.00      0.04      0.00      0.00     98.40
01:20:48        all      1.56      0.00      0.04      0.00      0.00     98.40
01:21:48        all      1.56      0.00      0.04      0.00      0.00     98.40
01:22:48        all      1.56      0.00      0.04      0.00      0.00     98.40
01:23:48        all      1.56      0.00      0.04      0.00      0.00     98.40
01:24:48        all      1.56      0.00      0.04      0.00      0.00     98.40
01:25:48        all      1.56      0.00      0.04      0.00      0.00     98.40
01:26:48        all      1.56      0.00      0.04      0.00      0.00     98.40
01:27:48        all      1.56      0.00      0.04      0.00      0.00     98.40
01:28:48        all      1.56      0.00      0.04      0.00      0.00     98.40
01:29:48        all      1.56      0.00      0.04      0.00      0.00     98.40
01:30:48        all      1.56      0.00      0.04      0.00      0.00     98.40
01:31:48        all      1.56      0.00      0.03      0.00      0.00     98.41
01:32:48        all      1.56      0.00      0.03      0.00      0.00     98.41
01:33:48        all      1.56      0.00      0.03      0.00      0.00     98.41
01:34:48        all      1.56      0.00      0.03      0.00      0.00     98.41
01:35:48        all      1.56      0.00      0.03      0.00      0.00     98.41
01:36:48        all      1.56      0.00      0.03      0.00      0.00     98.41
01:37:48        all      1.55      0.00      0.04      0.00      0.00     98.41
01:38:48        all      1.56      0.00      0.03      0.00      0.00     98.41
01:39:48        all      1.56      0.00      0.03      0.00      0.00     98.41
01:40:48        all      1.56      0.00      0.03      0.00      0.00     98.41
01:41:48        all      1.56      0.00      0.03      0.00      0.00     98.41
01:42:48        all      1.56      0.00      0.03      0.00      0.00     98.41
01:43:48        all      1.56      0.00      0.03      0.00      0.00     98.41
01:44:48        all      1.56      0.00      0.03      0.00      0.00     98.41
01:45:48        all      1.56      0.00      0.03      0.00      0.00     98.41
01:46:48        all      1.56      0.00      0.03      0.00      0.00     98.41
01:47:48        all      1.56      0.00      0.03      0.00      0.00     98.41
01:48:48        all      1.56      0.00      0.03      0.00      0.00     98.41
01:49:48        all      1.56      0.00      0.03      0.00      0.00     98.41
01:50:48        all      1.56      0.00      0.03      0.00      0.00     98.41
01:51:48        all      1.56      0.00      0.03      0.00      0.00     98.41
01:52:48        all      1.56      0.00      0.03      0.00      0.00     98.41
01:53:48        all      1.56      0.00      0.03      0.00      0.00     98.41
01:54:48        all      1.56      0.00      0.03      0.00      0.00     98.41
01:55:48        all      1.56      0.00      0.03      0.00      0.00     98.41
01:56:48        all      1.56      0.00      0.03      0.00      0.00     98.41
01:57:48        all      1.56      0.00      0.03      0.00      0.00     98.41
01:58:48        all      1.55      0.00      0.03      0.00      0.00     98.41
01:59:48        all      1.56      0.00      0.03      0.00      0.00     98.41
02:00:48        all      1.56      0.03      0.11      0.07      0.00     98.22
02:01:48        all      1.56      0.00      0.03      0.00      0.00     98.41
02:02:48        all      1.56      0.00      0.03      0.00      0.00     98.41
02:03:48        all      1.56      0.00      0.03      0.00      0.00     98.41
02:04:48        all      1.56      0.00      0.03      0.00      0.00     98.42
02:05:48        all      1.56      0.00      0.02      0.00      0.00     98.42
02:06:48        all      1.56      0.00      0.02      0.00      0.00     98.42
02:07:48        all      1.28      0.00      0.34      0.00      0.00     98.38
02:08:48        all      1.44      0.00      0.15      0.00      0.00     98.40
02:09:48        all      1.44      0.00      0.16      0.00      0.00     98.40
02:10:48        all      1.38      0.00      0.22      0.00      0.00     98.40
02:11:48        all      1.41      0.00      0.19      0.00      0.00     98.40
02:12:48        all      1.33      0.00      0.33      0.00      0.00     98.34
02:13:48        all      1.40      0.00      0.18      0.00      0.00     98.42
02:14:48        all      1.40      0.00      0.21      0.00      0.00     98.39
02:15:48        all      1.31      0.00      0.30      0.01      0.00     98.38
02:16:48        all      1.41      0.00      0.16      0.01      0.00     98.42
02:17:48        all      1.42      0.00      0.19      0.00      0.00     98.40
02:18:48        all      1.44      0.00      0.15      0.00      0.00     98.42
02:19:48        all      1.39      0.00      0.23      0.00      0.00     98.38
02:20:48        all      1.19      0.00      0.42      0.00      0.00     98.39
02:21:48        all      1.48      0.00      0.11      0.00      0.00     98.40
02:22:48        all      1.29      0.00      0.32      0.00      0.00     98.38
02:23:48        all      1.38      0.00      0.22      0.00      0.00     98.40
02:24:48        all      1.39      0.00      0.21      0.00      0.00     98.40
02:25:48        all      1.16      0.00      0.47      0.00      0.00     98.38
