Q5,1.0,->  Hash  (cost=58905.53..58905.53 rows=300000 width=38) (actual time=901.120..901.120 rows=300963 loops=1)
Q5,1.0,->  Hash  (cost=418742.47..418742.47 rows=466367 width=38) (actual time=8851.318..8851.318 rows=456880 loops=1)
Q5,1.0,->  Bitmap Index Scan on orders_o_orderdate_o_orderkey_idx  (cost=0.00..50052.37 rows=2331837 width=0) (actual time=675.273..675.273 rows=2310036 loops=1)
Q5,1.0,->  Bitmap Heap Scan on orders  (cost=50635.32..342678.88 rows=2331837 width=8) (actual time=754.138..3443.714 rows=2275625 loops=1)
Q4,1.0,->  Bitmap Index Scan on orders_o_orderdate_o_orderkey_idx  (cost=0.00..11991.83 rows=572993 width=0) (actual time=389.333..389.333 rows=576673 loops=1)
Q4,1.0,->  Bitmap Heap Scan on orders  (cost=12135.07..275010.97 rows=572993 width=20) (actual time=498.132..4525.635 rows=574943 loops=1)
Q3,1.0,->  Seq Scan on orders  (cost=0.00..445175.49 rows=7409313 width=16) (actual time=0.016..6668.830 rows=7347302 loops=1)
Q3,1.0,->  Seq Scan on lineitem  (cost=0.00..1833356.02 rows=32440391 width=12) (actual time=0.042..21619.774 rows=32163798 loops=1)
Q3,1.0,->  Hash Join  (cost=49783.34..611709.59 rows=1487271 width=12) (actual time=1000.640..25268.452 rows=1469166 loops=1)
Q3,1.0,->  Hash  (cost=611709.59..611709.59 rows=1487271 width=12) (actual time=25952.705..25952.705 rows=1469166 loops=1)
Q3,1.0,->  Hash  (cost=46019.65..46019.65 rows=301095 width=4) (actual time=1000.374..1000.374 rows=300441 loops=1)
Q3,1.0,->  Bitmap Index Scan on customer_c_mktsegment_c_custkey_idx  (cost=0.00..6902.69 rows=301095 width=0) (actual time=75.921..75.921 rows=300441 loops=1)
Q3,1.0,->  Bitmap Heap Scan on customer  (cost=6977.97..46019.65 rows=301095 width=4) (actual time=85.396..889.341 rows=300441 loops=1)
Q22,1.0,->  Seq Scan on orders  (cost=0.00..406897.75 rows=15134975 width=4) (actual time=0.035..7385.485 rows=15015000 loops=1)
Q22,1.0,->  Hash  (cost=406897.75..406897.75 rows=15134975 width=4) (actual time=13604.966..13604.966 rows=15015000 loops=1)
Q22,1.0,->  Hash Anti Join  (cost=599030.54..642043.42 rows=59745 width=20) (actual time=14885.730..15948.523 rows=63607 loops=1)
Q22,1.0,->  Bitmap Index Scan on customer_c_phone_idx_c_acctbal  (cost=0.00..6590.64 rows=384097 width=0) (actual time=175.160..175.160 rows=381658 loops=1)
Q22,1.0,->  Bitmap Heap Scan on customer  (cost=6686.66..52047.21 rows=384097 width=4) (actual time=190.905..1059.441 rows=381658 loops=1)
Q21,1.0,->  Seq Scan on orders  (cost=0.00..441209.30 rows=7307392 width=4) (actual time=0.015..6820.933 rows=7309388 loops=1)
Q21,1.0,->  Seq Scan on lineitem l2  (cost=0.00..1666934.25 rows=60045925 width=8) (actual time=0.018..22876.541 rows=59985329 loops=1)
Q21,1.0,->  Hash Join  (cost=1.32..3595.32 rows=4000 width=30) (actual time=0.083..44.319 rows=4009 loops=1)
Q21,1.0,->  Hash  (cost=441209.30..441209.30 rows=7307392 width=4) (actual time=12445.778..12445.778 rows=7309388 loops=1)
Q21,1.0,->  Hash  (cost=3595.32..3595.32 rows=4000 width=30) (actual time=45.552..45.552 rows=4009 loops=1)
Q21,1.0,->  Hash  (cost=1666934.25..1666934.25 rows=60045925 width=8) (actual time=44724.559..44724.559 rows=59985329 loops=1)
Q2,1.0,->  Sort  (cost=465841.66..469841.66 rows=1600000 width=168) (actual time=16905.606..17109.545 rows=1602407 loops=1)
